#date,queriesUDP_IPV4,queriesTCP_IPv4,queriesTOTAL_IPv4,ratioTCP_IPv4,queriesUDP_IPV6,queriesTCP_IPv6,queriesTOTAL_IPv6,ratioTCP_IPv6
20151020,3335365091,11293037,3346658128,0.34,238885692,540763,239426455,0.23
20151021,3446441410,10913748,3457355158,0.32,236606051,522346,237128397,0.22
20151022,3524489508,11267016,3535756524,0.32,244765800,520916,245286716,0.21
20151023,3381587316,10187848,3391775164,0.3,239599089,582478,240181567,0.24
20151024,2880867271,15567394,2896434665,0.54,225406596,451658,225858254,0.2
20151025,2821474807,13611942,2835086749,0.48,225057387,522034,225579421,0.23
20151026,3244272744,12363302,3256636046,0.38,243484784,599766,244084550,0.25
20151027,3216729077,11585483,3228314560,0.36,252471661,804311,253275972,0.32
20151028,3234964097,11793493,3246757590,0.36,256486695,891854,257378549,0.35
20151029,3153707810,11883425,3165591235,0.38,243953693,929559,244883252,0.38
20151030,3103505638,11370476,3114876114,0.37,240601157,777808,241378965,0.32
20151031,2799513348,10751011,2810264359,0.38,219618147,815857,220434004,0.37
20151101,2792903564,12530811,2805434375,0.45,220704781,780488,221485269,0.35
20151102,3263764631,16303706,3280068337,0.5,236530323,880317,237410640,0.37
20151103,3394051315,18176305,3412227620,0.53,238829948,754237,239584185,0.31
20151104,3567130850,18440322,3585571172,0.51,238304236,712451,239016687,0.3
20151105,3946035593,18557848,3964593441,0.47,242449324,689990,243139314,0.28
20151106,3474315060,17780616,3492095676,0.51,241786196,669489,242455685,0.28
20151107,3287169534,17150438,3304319972,0.52,222269693,598936,222868629,0.27
20151108,3260632954,17190401,3277823355,0.52,224136792,620904,224757696,0.28
20151109,3515876859,18187240,3534064099,0.51,238276688,673604,238950292,0.28
20151110,3602097416,18031418,3620128834,0.5,242859263,668391,243527654,0.27
20151111,3738475238,18757472,3757232710,0.5,245032251,656473,245688724,0.27
20151112,3820835237,16565902,3837401139,0.43,245361087,648895,246009982,0.26
20151113,3502311361,15744238,3518055599,0.45,247491770,645244,248137014,0.26
20151114,3180415383,16980362,3197395745,0.53,233342081,591171,233933252,0.25
20151115,3426316807,16560267,3442877074,0.48,230394382,587744,230982126,0.25
20151116,3895545610,18265891,3913811501,0.47,250907159,621086,251528245,0.25
20151117,3671060575,17946146,3689006721,0.49,253512376,609787,254122163,0.24
20151118,3677766206,17941532,3695707738,0.49,266077824,630220,266708044,0.24
20151119,3703008715,17789229,3720797944,0.48,264106832,623769,264730601,0.24
20151120,3820400265,16482065,3836882330,0.43,259879238,746814,260626052,0.29
20151121,3563782930,17825211,3581608141,0.5,223074238,596470,223670708,0.27
20151122,3456456572,17144363,3473600935,0.49,218441340,591684,219033024,0.27
20151123,3840386033,17730594,3858116627,0.46,240153514,615180,240768694,0.26
20151124,3993658528,17190129,4010848657,0.43,248771744,648137,249419881,0.26
20151125,3721604996,17022098,3738627094,0.46,246782410,759043,247541453,0.31
20151126,3561390849,16474538,3577865387,0.46,240424346,970025,241394371,0.4
20151127,3561755996,16808291,3578564287,0.47,240556352,927652,241484004,0.38
20151128,3429607793,14947345,3444555138,0.43,227052537,894378,227946915,0.39
20151129,3572704271,11947484,3584651755,0.33,229202472,919043,230121515,0.4
